3.13174796750047 1
3.13185431509908 0
3.13196066269769 0
3.13206701029629 0
3.1321733578949 0
3.1322797054935 0
3.13238605309211 1
3.13249240069072 0
3.13259874828932 0
3.13270509588793 0
3.13281144348653 0
3.13291779108514 3
3.13302413868375 1
3.13313048628235 0
3.13323683388096 2
3.13334318147957 1
3.13344952907817 5
3.13355587667678 1
3.13366222427538 3
3.13376857187399 3
3.1338749194726 10
3.1339812670712 3
3.13408761466981 8
3.13419396226842 5
3.13430030986702 10
3.13440665746563 8
3.13451300506423 14
3.13461935266284 11
3.13472570026145 14
3.13483204786005 28
3.13493839545866 26
3.13504474305726 31
3.13515109065587 39
3.13525743825448 43
3.13536378585308 49
3.13547013345169 42
3.1355764810503 70
3.1356828286489 87
3.13578917624751 76
3.13589552384611 103
3.13600187144472 138
3.13610821904333 123
3.13621456664193 132
3.13632091424054 174
3.13642726183914 197
3.13653360943775 198
3.13663995703636 240
3.13674630463496 276
3.13685265223357 310
3.13695899983218 293
3.13706534743078 375
3.13717169502939 448
3.13727804262799 445
3.1373843902266 491
3.13749073782521 594
3.13759708542381 672
3.13770343302242 679
3.13780978062103 701
3.13791612821963 839
3.13802247581824 894
3.13812882341684 962
3.13823517101545 1045
3.13834151861406 1131
3.13844786621266 1172
3.13855421381127 1219
3.13866056140987 1305
3.13876690900848 1370
3.13887325660709 1480
3.13897960420569 1533
3.1390859518043 1641
3.13919229940291 1774
3.13929864700151 1840
3.13940499460012 1850
3.13951134219872 2010
3.13961768979733 1894
3.13972403739594 2037
3.13983038499454 2188
3.13993673259315 2198
3.14004308019175 2215
3.14014942779036 2320
3.14025577538897 2346
3.14036212298757 2338
3.14046847058618 2213
3.14057481818479 2341
3.14068116578339 2354
3.140787513382 2303
3.1408938609806 2351
3.14100020857921 2217
3.14110655617782 2220
3.14121290377642 2123
3.14131925137503 2101
3.14142559897364 2101
3.14153194657224 1944
3.14163829417085 1988
3.14174464176945 1887
3.14185098936806 1834
3.14195733696667 1772
3.14206368456527 1629
3.14217003216388 1596
3.14227637976248 1522
3.14238272736109 1438
3.1424890749597 1311
3.1425954225583 1247
3.14270177015691 1196
3.14280811775552 1143
3.14291446535412 1037
3.14302081295273 907
3.14312716055133 794
3.14323350814994 812
3.14333985574855 707
3.14344620334715 725
3.14355255094576 637
3.14365889854436 564
3.14376524614297 492
3.14387159374158 456
3.14397794134018 366
3.14408428893879 352
3.1441906365374 300
3.144296984136 303
3.14440333173461 282
3.14450967933321 239
3.14461602693182 188
3.14472237453043 170
3.14482872212903 125
3.14493506972764 101
3.14504141732625 118
3.14514776492485 112
3.14525411252346 76
3.14536046012206 71
3.14546680772067 59
3.14557315531928 51
3.14567950291788 38
3.14578585051649 56
3.14589219811509 34
3.1459985457137 23
3.14610489331231 17
3.14621124091091 22
3.14631758850952 23
3.14642393610813 11
3.14653028370673 9
3.14663663130534 6
3.14674297890394 5
3.14684932650255 3
3.14695567410116 6
3.14706202169976 0
3.14716836929837 1
3.14727471689698 2
3.14738106449558 3
3.14748741209419 2
3.14759375969279 0
3.1477001072914 3
3.14780645489001 0
3.14791280248861 0
3.14801915008722 1
3.14812549768582 0
3.14823184528443 0
3.14833819288304 0
